MeV,barns
0.00164862,13.2128
0.00164883,12.9086
0.0016492,12.3203
0.00164939,12.0946
0.00164954,11.9914
0.00164973,11.9371
0.00164979,11.9352
0.00165021,11.9787
0.00165044,11.9479
0.00165073,11.8125
0.00165135,11.4381
0.0016519,11.2018
0.00165224,11.1105
0.00165287,11.0482
0.00165311,10.947
0.00165336,10.752
0.00165366,10.51
0.00165382,10.4176
0.00165401,10.3844
0.00165419,10.4335
0.00165438,10.5666
0.00165458,10.7849
0.00165475,11.0485
0.00165492,11.3988
0.00165509,11.8256
0.00165524,12.2689
0.00165566,13.6948
0.0016558,14.1108
0.00165592,14.365
0.00165605,14.524
0.00165616,14.5714
0.00165629,14.5154
0.00165641,14.367
0.00165659,14.0328
0.00165702,13.0996
0.00165724,12.7227
0.0016575,12.3676
0.00165824,11.5337
0.00165857,11.1628
0.00165878,10.985
0.00165895,10.9007
0.00165914,10.8687
0.00165942,10.9226
0.00165978,11.0066
0.00165983,11.009
0.00166003,10.9824
0.00166032,10.8595
0.00166119,10.3408
0.00166159,10.1679
0.00166224,9.96168
0.00166253,9.86236
0.00166262,9.8535
0.00166274,9.87705
0.00166287,9.97029
0.00166297,10.086
0.00166306,10.2475
0.00166319,10.5494
0.00166333,10.9613
0.00166365,12.026
0.00166379,12.3976
0.00166391,12.6354
0.00166402,12.7676
0.0016641,12.8022
0.00166423,12.7655
0.00166437,12.6144
0.00166456,12.2884
0.00166483,11.7677
0.00166498,11.5584
0.00166511,11.4609
0.00166519,11.4466
0.0016653,11.4842
0.00166542,11.6031
0.00166556,11.8303
0.00166578,12.2889
0.00166606,12.9261
0.00166623,13.2247
0.00166639,13.4004
0.00166655,13.4682
0.00166658,13.4698
0.00166673,13.4249
0.00166692,13.2661
0.00166714,12.9691
0.00166743,12.4735
0.00166779,11.8299
0.00166799,11.5184
0.00166821,11.255
0.00166851,10.9914
0.00166899,10.6155
0.00166934,10.329
0.00166952,10.2357
0.00166968,10.2123
0.00166986,10.2545
0.00167019,10.4556
0.00167043,10.5822
0.00167064,10.6164
0.00167117,10.5499
0.00167142,10.5932
0.00167173,10.7436
0.00167204,10.9749
0.00167224,11.1886
0.00167243,11.4651
0.00167264,11.8581
0.00167297,12.5256
0.00167313,12.7778
0.00167327,12.9028
0.00167341,12.938
0.00167358,12.8727
0.00167392,12.6379
0.00167401,12.6164
0.00167414,12.6623
0.00167425,12.7933
0.00167436,13.0099
0.00167448,13.3478
0.00167462,13.8679
0.00167494,15.233
0.00167508,15.6795
0.00167519,15.9486
0.00167529,16.0746
0.00167535,16.0969
0.00167544,16.0512
0.00167553,15.9202
0.00167565,15.6281
0.0016758,15.128
0.0016762,13.5351
0.00167638,12.918
0.00167655,12.4442
0.0016767,12.081
0.00167693,11.6398
0.00167725,11.1386
0.00167763,10.6353
0.00167796,10.2704
0.00167821,10.0518
0.00167841,9.94898
0.00167854,9.92776
0.0016787,9.96728
0.00167884,10.0784
0.00167898,10.2547
0.00167911,10.4984
0.00167935,11.029
0.00167957,11.5189
0.00167971,11.7579
0.00167985,11.9058
0.00167995,11.9532
0.00167999,11.9568
0.00168012,11.914
0.00168027,11.7875
0.00168069,11.2616
0.00168082,11.1507
0.00168097,11.0944
0.001681,11.0936
0.00168115,11.136
0.00168132,11.2595
0.0016817,11.6257
0.00168187,11.7135
0.00168195,11.7221
0.00168211,11.6766
0.00168226,11.5677
0.00168266,11.1666
0.00168281,11.0734
0.00168295,11.0406
0.00168311,11.0778
0.0016833,11.214
0.00168355,11.4897
0.00168391,11.9738
0.00168419,12.4191
0.00168444,12.9179
0.00168485,13.776
0.00168503,14.0833
0.00168519,14.2463
0.00168533,14.2979
0.00168535,14.2981
0.00168546,14.2705
0.00168561,14.1583
0.00168583,13.8762
0.00168625,13.1775
0.0016867,12.4069
0.00168694,12.057
0.00168715,11.8046
0.00168731,11.6855
0.00168751,11.6057
0.00168804,11.5431
0.00168832,11.4193
0.00168856,11.3174
0.00168861,11.3136
0.0016887,11.3313
0.00168881,11.4182
0.00168889,11.5419
0.00168898,11.7161
0.00168903,11.8609
0.00168914,12.2233
0.00168924,12.6344
0.00168939,13.3826
0.00168965,14.7603
0.00168978,15.3486
0.00168989,15.7223
0.00168998,15.964
0.00169006,16.09
0.00169018,16.1538
0.00169029,16.093
0.00169041,15.9116
0.00169056,15.5618
0.00169091,14.5386
0.00169119,13.7808
0.00169141,13.2688
0.00169157,12.9558
0.00169173,12.7161
0.00169193,12.4935
0.00169218,12.3446
0.00169266,12.1389
0.0016929,11.9674
0.00169353,11.3664
0.00169376,11.2293
0.00169393,11.1939
0.0016941,11.2296
0.00169424,11.3131
0.0016945,11.5615
0.00169481,11.8651
0.00169502,11.9866
0.00169524,12.0199
0.00169607,11.8641
0.00169633,11.7484
0.00169661,11.5297
0.00169697,11.2497
0.00169722,11.1354
0.00169778,11.0268
0.0016981,10.8694
0.00169831,10.7589
0.00169847,10.7362
0.00169859,10.7758
0.00169872,10.8882
0.00169885,11.0831
0.00169901,11.3924
0.00169921,11.9175
0.00169951,12.7102
0.00169967,13.0711
0.00169983,13.3313
0.00169998,13.4778
0.00170011,13.518
0.00170027,13.4721
0.00170048,13.2877
0.00170079,12.9521
0.00170096,12.8175
0.00170114,12.7667
0.00170116,12.7662
0.00170137,12.8171
0.00170183,13.0303
0.00170216,13.0736
0.00170248,13.0992
0.00170267,13.1875
0.00170285,13.3624
0.00170315,13.7787
0.00170338,14.0833
0.00170353,14.1984
0.00170361,14.215
0.00170375,14.1703
0.00170392,13.9937
0.00170409,13.7181
0.00170443,13.0946
0.00170462,12.8195
0.00170482,12.6232
0.0017051,12.4713
0.00170588,12.1682
0.00170621,12.1236
0.00170663,12.1426
0.00170691,12.1129
0.00170726,11.9877
0.00170773,11.7123
0.00170815,11.4416
0.00170834,11.3712
0.00170845,11.3571
0.00170864,11.3908
0.00170888,11.5246
0.00170936,11.8745
0.00170958,11.9778
0.00170982,12.0141
0.00171009,11.967
0.00171035,11.8396
0.00171101,11.35
0.00171126,11.2445
0.00171143,11.2245
0.00171194,11.2756
0.00171219,11.2344
0.00171275,10.9803
0.00171287,10.9645
0.00171305,11.0061
0.00171322,11.1331
0.00171344,11.3904
0.00171377,11.8261
0.00171395,11.98
0.0017141,12.0451
0.00171418,12.0503
0.00171436,11.9984
0.00171465,11.7989
0.00171512,11.4461
0.00171592,10.9696
0.00171628,10.7318
0.00171648,10.6509
0.00171658,10.6431
0.00171674,10.6889
0.00171686,10.7754
0.00171703,10.973
0.00171748,11.661
0.00171764,11.8325
0.00171779,11.9054
0.00171783,11.9104
0.00171794,11.8889
0.0017181,11.7812
0.0017183,11.5435
0.00171868,11.0658
0.00171888,10.8822
0.00171909,10.781
0.00171924,10.7597
0.00171947,10.8047
0.00171973,10.9481
0.00172017,11.252
0.00172037,11.32
0.00172042,11.3234
0.00172058,11.2947
0.00172075,11.203
0.0017212,10.8323
0.00172137,10.7414
0.00172152,10.7224
0.0017217,10.7797
0.00172194,10.9547
0.00172235,11.3007
0.00172261,11.4422
0.00172289,11.5029
0.00172296,11.5056
0.00172324,11.4636
0.00172347,11.3462
0.0017237,11.1402
0.00172421,10.5418
0.0017244,10.3819
0.00172457,10.322
0.00172461,10.3202
0.00172478,10.3659
0.001725,10.5158
0.00172542,10.8745
0.00172587,11.1652
0.00172606,11.3573
0.00172624,11.634
0.00172668,12.4553
0.00172684,12.6761
0.00172698,12.7754
0.00172705,12.7877
0.00172717,12.753
0.00172732,12.6345
0.00172775,12.1428
0.00172794,12.0048
0.00172817,11.9485
0.00172825,11.9458
0.00172837,11.9469
0.00172865,11.9127
0.00172886,11.8218
0.00172938,11.5075
0.00172979,11.3753
0.00173013,11.2609
0.00173073,10.9807
0.00173096,10.9408
0.00173117,10.9832
0.00173138,11.1123
0.00173162,11.3588
0.00173199,11.786
0.00173216,11.9129
0.00173232,11.9517
0.00173248,11.9018
0.00173265,11.7519
0.0017329,11.4348
0.00173322,11.0029
0.00173343,10.7847
0.00173362,10.6724
0.00173377,10.6448
0.00173394,10.6847
0.0017341,10.7992
0.00173424,10.9732
0.00173443,11.2695
0.00173483,12.0172
0.00173499,12.247
0.00173514,12.375
0.00173529,12.4219
0.00173545,12.3888
0.00173567,12.2371
0.00173631,11.6454
0.00173665,11.4199
0.001737,11.2722
0.00173721,11.2365
0.00173739,11.2674
0.00173753,11.349
0.00173768,11.5113
0.00173782,11.7338
0.001738,12.1168
0.00173827,12.6743
0.00173841,12.9078
0.00173854,13.0176
0.00173861,13.0334
0.00173875,12.9804
0.00173885,12.8747
0.00173903,12.5834
0.00173927,12.1252
0.00173944,11.8716
0.00173958,11.7409
0.00173973,11.684
0.00173976,11.6822
0.00173992,11.7269
0.0017401,11.8684
0.00174027,12.0827
0.0017404,12.325
0.00174055,12.6634
0.00174066,13.0234
0.00174079,13.4919
0.00174096,14.2188
0.0017412,15.2914
0.00174133,15.7868
0.00174144,16.0847
0.00174154,16.2571
0.00174164,16.3141
0.00174173,16.2681
0.00174183,16.0949
0.00174195,15.7716
0.00174203,15.506
0.0017422,14.8143
0.00174243,13.8211
0.00174255,13.3268
0.00174271,12.7963
0.00174287,12.3517
0.00174304,11.9783
0.00174322,11.6613
0.00174345,11.3671
0.00174366,11.1748
0.0017439,11.0386
0.00174418,10.9728
0.00174438,10.9635
0.0017447,10.9881
0.00174492,11.0696
0.00174504,11.1679
0.00174518,11.3375
0.00174533,11.5969
0.00174556,12.0905
0.00174581,12.6633
0.00174597,12.9492
0.00174611,13.1
0.00174624,13.1533
0.00174627,13.1541
0.00174641,13.1048
0.00174656,12.9675
0.00174689,12.5314
0.0017474,11.8448
0.00174794,11.1792
0.0017481,11.0219
0.00174825,10.931
0.00174835,10.9144
0.0017485,10.9551
0.00174865,11.0822
0.00174882,11.3192
0.0017492,11.9282
0.00174937,12.1229
0.00174954,12.2282
0.00174967,12.2464
0.0017499,12.176
0.00175028,11.9891
0.00175042,11.965
0.00175061,12.0036
0.00175083,12.1453
0.00175127,12.5548
0.00175147,12.6518
0.00175156,12.6631
0.00175176,12.6128
0.00175224,12.2958
0.00175244,12.2215
0.00175252,12.2141
0.00175279,12.2713
0.00175313,12.3697
0.00175317,12.3717
0.00175334,12.3394
0.00175351,12.2481
0.00175382,11.9621
0.00175407,11.7432
0.00175422,11.6614
0.00175436,11.6408
0.00175457,11.6947
0.00175505,11.9721
0.00175521,12.0056
0.00175538,11.978
0.0017556,11.8414
0.00175634,11.1392
0.00175735,10.3446
0.00175761,10.1962
0.00175786,10.1379
0.00175793,10.1352
0.00175839,10.1696
0.00175866,10.1309
0.00175909,9.97246
0.00175922,9.95707
0.00175938,9.99544
0.00175953,10.1095
0.0017597,10.3033
0.00176017,11.0397
0.00176032,11.2251
0.0017605,11.3637
0.00176074,11.4387
0.00176105,11.4994
0.00176125,11.6017
0.00176151,11.8362
0.00176182,12.1313
0.00176201,12.2383
0.00176216,12.2651
0.0017624,12.2199
0.00176277,12.1231
0.00176284,12.1196
0.00176317,12.1745
0.00176346,12.2251
0.00176367,12.1955
0.00176391,12.0866
0.00176437,11.7877
0.00176468,11.6634
0.00176515,11.5973
0.00176597,11.5172
0.00176629,11.413
0.00176663,11.2168
0.00176713,10.8735
0.00176752,10.6883
0.00176809,10.4598
0.00176861,10.2223
0.00176897,10.1329
0.00176942,10.0525
0.00176967,9.94338
0.00176989,9.77945
0.00177038,9.28836
0.00177058,9.14228
0.00177073,9.08827
0.00177078,9.08415
0.00177092,9.11617
0.00177106,9.20998
0.00177122,9.39465
0.00177141,9.6909
0.00177173,10.2879
0.00177229,11.3709
0.00177252,11.7579
0.00177269,11.9614
0.00177285,12.0662
0.00177295,12.0847
0.00177311,12.0343
0.00177326,11.9121
0.0017735,11.6173
0.00177377,11.2731
0.00177395,11.1179
0.00177412,11.0561
0.00177416,11.0543
0.00177434,11.0985
0.00177459,11.2654
0.00177488,11.4638
0.00177505,11.5241
0.0017751,11.5278
0.00177527,11.4903
0.00177545,11.3717
0.00177568,11.1185
0.00177603,10.7082
0.00177618,10.5845
0.00177629,10.5394
0.00177635,10.5343
0.00177647,10.5672
0.00177661,10.6828
0.00177673,10.8549
0.00177689,11.1428
0.00177724,11.8823
0.00177739,12.1136
0.00177751,12.24
0.00177763,12.2891
0.00177767,12.2892
0.00177779,12.2447
0.00177797,12.0783
0.0017783,11.6592
0.00177846,11.5097
0.00177862,11.4139
0.00177876,11.3877
0.00177897,11.4288
0.00177926,11.5909
0.00177996,12.132
0.00178015,12.2093
0.00178022,12.2168
0.00178039,12.1756
0.00178056,12.0432
0.00178071,11.8478
0.00178098,11.4105
0.00178121,11.0267
0.00178136,10.8038
0.00178153,10.621
0.00178171,10.5166
0.00178186,10.4906
0.00178206,10.5302
0.00178234,10.6801
0.00178266,10.9399
0.00178292,11.2167
0.00178315,11.5594
0.00178371,12.5384
0.00178391,12.8051
0.0017841,12.9684
0.00178429,13.0333
0.00178432,13.0348
0.00178453,12.9868
0.00178476,12.8276
0.00178499,12.5661
0.00178559,11.6942
0.00178578,11.48
0.00178595,11.3518
0.00178617,11.2759
0.00178665,11.2388
0.00178686,11.1449
0.00178704,11.0032
0.00178736,10.6979
0.00178751,10.607
0.0017876,10.5905
0.00178769,10.615
0.00178779,10.6887
0.00178791,10.8496
0.00178805,11.1153
0.00178822,11.5613
0.00178851,12.3912
0.00178865,12.715
0.00178877,12.9129
0.00178889,13.0335
0.00178901,13.0744
0.00178913,13.0389
0.00178925,12.9353
0.00178943,12.6844
0.00178978,12.0407
0.00179003,11.6044
0.00179022,11.3292
0.00179035,11.1995
0.00179047,11.1252
0.00179055,11.111
0.00179065,11.1316
0.00179078,11.2187
0.00179091,11.3708
0.0017912,11.8252
0.0017914,12.1272
0.00179155,12.2681
0.00179167,12.3133
0.0017918,12.2834
0.00179194,12.1742
0.0017921,11.9599
0.00179241,11.4235
0.00179275,10.8203
0.00179303,10.412
0.00179327,10.1226
0.00179342,9.99373
0.00179358,9.91775
0.00179364,9.90975
0.00179375,9.9368
0.00179385,10.0087
0.00179394,10.1308
0.00179405,10.3343
0.00179417,10.6199
0.00179431,11.0556
0.00179453,11.87
0.00179474,12.6458
0.00179489,13.1129
0.00179502,13.4222
0.00179515,13.6437
0.0017953,13.7978
0.00179546,13.8615
0.00179551,13.8645
0.00179577,13.8039
0.00179618,13.5775
0.0017967,13.1612
0.00179751,12.4786
0.00179795,12.0213
0.00179832,11.646
0.00179851,11.509
0.00179873,11.432
0.00179882,11.4255
0.00179905,11.4726
0.00179967,11.7586
0.00179988,11.7956
0.00180012,11.7587
0.0018004,11.6161
0.00180083,11.2766
0.00180147,10.7441
0.00180176,10.5601
0.00180195,10.5032
0.00180199,10.4996
0.00180214,10.519
0.00180228,10.594
0.00180243,10.7317
0.00180267,11.0353
0.00180302,11.5349
0.00180324,11.768
0.00180349,11.9391
0.00180396,12.1169
0.00180422,12.1585
0.00180443,12.1192
0.00180461,12.0244
0.00180483,11.8291
0.00180529,11.3693
0.00180561,11.1439
0.00180619,10.8078
0.00180669,10.4728
0.00180695,10.3698
0.00180715,10.3472
0.00180747,10.3921
0.0018078,10.5111
0.001808,10.6511
0.00180814,10.8183
0.00180823,10.9653
0.00180835,11.2367
0.00180845,11.5512
0.00180856,11.9769
0.00180868,12.5026
0.00180881,13.2332
0.00180913,15.1152
0.00180926,15.7602
0.00180937,16.1962
0.00180947,16.483
0.00180957,16.63
0.00180965,16.6573
0.00180975,16.5782
0.00180986,16.3549
0.00180998,15.9686
0.00181016,15.2791
0.00181042,14.187
0.00181055,13.6918
0.00181068,13.2628
0.00181084,12.8515
0.00181101,12.5055
0.00181121,12.2045
0.00181149,11.8983
0.001812,11.4363
0.00181262,10.9818
0.0018132,10.6242
0.00181439,10.0387
0.00181458,10.0043
0.0018147,10.0272
0.00181484,10.1127
0.00181498,10.2725
0.00181513,10.5266
0.00181531,10.9247
0.00181566,11.7887
0.0018158,12.0817
0.00181593,12.2752
0.00181605,12.3686
0.00181614,12.3916
0.00181628,12.3451
0.00181638,12.258
0.00181657,12.0047
0.00181701,11.326
0.00181723,11.0549
0.0018175,10.8241
0.00181802,10.4639
0.00181853,10.0653
0.00181873,9.96941
0.00181884,9.95516
0.00181901,9.98843
0.00181922,10.1133
0.00181962,10.4239
0.00181981,10.5002
0.00181988,10.5069
0.00182005,10.471
0.00182029,10.3306
0.0018206,10.1087
0.00182077,10.0566
0.00182079,10.0562
0.00182093,10.0941
0.00182105,10.1922
0.00182115,10.3364
0.00182126,10.5322
0.00182141,10.8629
0.00182185,12.0683
0.00182199,12.4031
0.00182214,12.6509
0.00182228,12.8151
0.00182246,12.9174
0.00182261,12.9392
0.00182292,12.8872
0.00182319,12.7546
0.00182343,12.5464
0.00182385,12.0347
0.00182397,11.9337
0.00182408,11.8931
0.0018242,11.9306
0.0018243,12.0478
0.0018244,12.2195
0.00182451,12.5311
0.00182465,12.9791
0.001825,14.3467
0.00182513,14.7675
0.00182524,15.047
0.00182534,15.1847
0.00182544,15.2298
0.00182554,15.1865
0.00182565,15.0431
0.00182577,14.781
0.00182595,14.2837
0.00182636,12.9834
0.00182656,12.4161
0.00182671,12.0704
0.00182686,11.7824
0.00182701,11.5555
0.00182721,11.3106
0.00182744,11.1362
0.0018277,11.0258
0.00182791,10.9975
0.00182816,11.0387
0.00182841,11.1659
0.00182878,11.4794
0.00182908,11.7147
0.0018293,11.8004
0.0018294,11.8102
0.00182964,11.7595
0.00183011,11.5359
0.00183037,11.4873
0.00183072,11.5419
0.001831,11.5834
0.0018312,11.5462
0.00183136,11.4617
0.00183164,11.2213
0.00183204,10.8315
0.00183227,10.6878
0.00183244,10.6392
0.00183252,10.6333
0.00183286,10.6858
0.0018331,10.7206
0.0018333,10.6838
0.00183346,10.5949
0.00183366,10.4127
0.00183393,10.1303
0.00183406,10.0372
0.00183419,9.99722
0.00183429,10.0203
0.0018344,10.108
0.00183451,10.26
0.0018346,10.4551
0.00183472,10.7596
0.0018349,11.3013
0.00183515,12.1215
0.00183528,12.4678
0.00183541,12.7127
0.00183551,12.8337
0.00183562,12.8849
0.00183564,12.8849
0.00183576,12.83
0.0018359,12.664
0.00183608,12.3335
0.00183639,11.6646
0.00183656,11.3832
0.0018367,11.2204
0.00183683,11.1507
0.00183687,11.1464
0.00183702,11.1904
0.00183715,11.3075
0.00183737,11.6037
0.00183762,11.9407
0.00183777,12.0775
0.00183789,12.1121
0.00183799,12.0904
0.0018381,12.0148
0.00183822,11.8712
0.00183842,11.532
0.0018386,11.1701
0.00183873,10.9568
0.00183887,10.7664
0.001839,10.6714
0.00183907,10.6582
0.00183918,10.7019
0.00183929,10.8258
0.00183939,11.006
0.00183951,11.2788
0.00183964,11.6769
0.00184003,13.0257
0.00184017,13.4348
0.00184029,13.7032
0.00184042,13.8792
0.00184055,13.9612
0.00184059,13.965
0.00184072,13.9116
0.00184088,13.7348
0.00184109,13.3807
0.0018416,12.3576
0.00184179,12.0239
0.00184198,11.7665
0.00184216,11.6008
0.00184231,11.5165
0.00184254,11.4824
0.00184292,11.5098
0.0018432,11.4678
0.00184362,11.2751
0.00184406,11.0912
0.00184456,10.912
0.00184524,10.5833
0.00184589,10.3264
0.00184626,10.1703
0.0018465,10.1269
0.00184673,10.1597
0.00184699,10.2808
0.00184727,10.484
0.00184751,10.7328
0.00184776,11.0759
0.00184814,11.6612
0.00184832,11.8571
0.00184848,11.9458
0.00184858,11.9602
0.00184899,11.875
0.00184913,11.9117
0.00184925,12.0138
0.00184935,12.1771
0.00184948,12.4637
0.0018496,12.8248
0.00184981,13.5524
0.00185002,14.2911
0.00185012,14.5875
0.00185025,14.869
0.00185038,15.0318
0.00185046,15.0704
0.00185059,15.0268
0.00185072,14.8761
0.00185081,14.7116
0.00185098,14.347
0.00185125,13.6902
0.00185144,13.3096
0.00185162,13.0326
0.00185182,12.8284
0.00185213,12.6486
0.00185246,12.4606
0.00185268,12.2713
0.00185324,11.6411
0.00185345,11.4816
0.00185362,11.4122
0.00185379,11.3942
0.00185423,11.4392
0.00185442,11.4145
0.00185462,11.3228
0.00185481,11.166
0.00185547,10.4957
0.00185572,10.3079
0.00185591,10.2234
0.001856,10.2139
0.00185615,10.2531
0.00185627,10.3586
0.00185637,10.5033
0.00185646,10.714
0.00185656,11.0066
0.00185663,11.2846
0.00185672,11.6697
0.00185681,12.1909
0.0018569,12.7633
0.00185699,13.3655
0.00185712,14.4485
0.00185738,16.5707
0.0018575,17.4166
0.0018576,18.0293
0.00185769,18.4924
0.00185776,18.7347
0.00185784,18.9022
0.00185792,18.9601
0.001858,18.91
0.00185807,18.758
0.00185815,18.5133
0.00185824,18.1275
0.00185834,17.6194
0.0018585,16.6362
0.00185877,14.9816
0.0018589,14.2142
0.00185903,13.5861
0.00185916,13.0931
0.00185928,12.6956
0.0018594,12.4057
0.00185953,12.1768
0.00185969,12.0095
0.00185988,11.9113
0.0018605,11.836
0.00186079,11.7113
0.00186133,11.3639
0.00186164,11.2504
0.00186205,11.2069
0.0018621,11.2067
0.00186237,11.2317
0.00186262,11.3315
0.00186283,11.5094
0.00186313,11.8703
0.00186338,12.1734
0.00186356,12.3117
0.00186369,12.3468
0.00186383,12.3164
0.001864,12.1894
0.00186423,11.9037
0.00186463,11.3459
0.0018648,11.1654
0.00186495,11.0741
0.00186509,11.0494
0.00186522,11.0829
0.00186542,11.219
0.00186588,11.6735
0.00186605,11.7813
0.00186619,11.8118
0.00186635,11.789
0.0018666,11.657
0.00186699,11.4088
0.00186718,11.353
0.00186722,11.3512
0.00186738,11.3816
0.00186758,11.4962
0.00186809,11.9637
0.00186827,12.0503
0.00186834,12.0571
0.00186851,12.0041
0.00186866,11.8702
0.00186882,11.6568
0.00186901,11.3472
0.00186946,10.5299
0.00186969,10.1745
0.00186987,9.97355
0.00187002,9.88017
0.00187009,9.86425
0.00187019,9.88273
0.00187026,9.93568
0.00187036,10.0497
0.00187046,10.2432
0.00187054,10.4566
0.00187062,10.7218
0.00187071,11.0831
0.0018708,11.503
0.00187093,12.1858
0.00187122,13.7736
0.00187135,14.4111
0.00187147,14.847
0.00187155,15.0969
0.00187164,15.2642
0.00187173,15.3459
0.00187176,15.3551
0.00187184,15.3233
0.00187194,15.2041
0.00187205,14.9745
0.00187215,14.6697
0.00187258,13.2439
0.00187274,12.7854
0.00187289,12.4634
0.00187303,12.2549
0.0018732,12.0805
0.00187343,11.9692
0.001874,11.7958
0.00187432,11.6842
0.00187447,11.6677
0.0018747,11.7096
0.00187521,11.9603
0.00187536,11.9854
0.00187553,11.9489
0.00187569,11.8492
0.00187588,11.6648
0.0018763,11.1471
0.00187648,10.9754
0.00187666,10.8763
0.00187678,10.8561
0.00187695,10.8968
0.00187713,11.0184
0.00187738,11.2888
0.00187769,11.651
0.00187788,11.7884
0.00187803,11.8303
0.00187815,11.8093
0.00187829,11.7324
0.00187843,11.6037
0.0018788,11.2081
0.00187899,11.0667
0.00187919,10.9922
0.0018793,10.984
0.00187969,11.0144
0.00187992,10.9788
0.00188009,10.8992
0.00188053,10.6177
0.00188073,10.5612
0.00188075,10.5606
0.00188091,10.5995
0.00188105,10.7057
0.0018812,10.9001
0.00188139,11.2457
0.00188178,12.055
0.00188194,12.3156
0.00188207,12.4558
0.0018822,12.5008
0.00188231,12.4695
0.00188246,12.3348
0.0018826,12.12
0.00188282,11.689
0.00188319,10.9182
0.00188336,10.6331
0.00188352,10.4197
0.00188365,10.3181
0.00188373,10.2996
0.00188383,10.329
0.00188392,10.4135
0.001884,10.565
0.00188408,10.7603
0.00188416,11.0175
0.00188424,11.3317
0.00188432,11.7077
0.00188439,12.143
0.00188451,12.8678
0.00188465,13.9104
0.00188488,15.6269
0.00188499,16.3998
0.00188509,16.9732
0.00188518,17.3822
0.00188528,17.6561
0.00188537,17.7904
0.0018854,17.804
0.00188549,17.7578
0.00188558,17.5854
0.0018857,17.2179
0.0018858,16.7752
0.00188599,15.8133
0.00188625,14.464
0.00188642,13.7075
0.00188657,13.1097
0.00188672,12.6124
